tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,299,252499,,WC,Alina Korneeva,U,,RUS,18.6,221164,,WC,Matilde Jorge,R,,POR,21.8,6-0 6-3,3,SF,74,2,9,54,33,24,9,8,0,1,0,6,48,22,9,11,7,4,9,157,456,287,230
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,298,221307,,,Darja Vidmanova,R,,CZE,23.0,216081,,,Maja Chwalinska,L,,POL,24.3,6-4 3-6 7-6(5),3,SF,170,9,1,116,88,51,13,16,8,14,1,2,89,64,38,13,15,3,8,137,537,134,553
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,297,221164,,WC,Matilde Jorge,R,,POR,21.8,214593,,,Lucrezia Stefanini,R,,ITA,27.7,2-6 6-1 7-6(6),3,QF,170,1,3,85,57,31,14,13,6,12,0,4,110,87,44,10,14,8,15,287,230,138,534
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,296,252499,,WC,Alina Korneeva,U,,RUS,18.6,220742,,,Leyre Romero Gormaz,L,,ESP,23.8,7-6(1) 7-6(4),3,QF,113,3,6,77,41,26,20,12,2,6,0,4,89,51,29,17,12,3,7,157,456,143,509
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,295,216081,,,Maja Chwalinska,L,,POL,24.3,215480,3,,Suzan Lamens,R,,NED,26.6,6-1 6-2,3,QF,66,0,1,46,33,23,8,8,1,2,0,2,36,22,9,4,7,1,6,134,553,111,703
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,294,221307,,,Darja Vidmanova,R,,CZE,23.0,213646,2,,Dalma Galfi,R,178,HUN,27.4,6-4 5-7 6-1,3,QF,138,4,1,92,63,36,14,15,1,7,5,4,101,67,32,13,14,4,12,137,537,90,806
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,293,214593,,,Lucrezia Stefanini,R,,ITA,27.7,203530,1,,Viktorija Golubic,R,169,SUI,33.3,6-0 5-7 7-5,3,R16,168,0,4,96,68,37,15,15,6,12,0,6,97,72,35,9,15,6,15,138,534,89,810
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,292,221164,,WC,Matilde Jorge,R,,POR,21.8,259733,9,,Kaitlin Quevedo,R,,ESP,19.9,7-5 4-6 6-3,3,R16,169,2,3,100,64,37,16,15,11,17,4,4,115,58,34,24,16,10,18,287,230,130,567
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,291,220742,,,Leyre Romero Gormaz,L,,ESP,23.8,236957,,,Lola Radivojevic,U,,SRB,21.1,6-4 6-1,3,R16,82,4,2,52,28,19,13,8,0,1,2,5,69,35,20,13,9,4,9,143,509,139,534
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,290,252499,,WC,Alina Korneeva,U,,RUS,18.6,213889,7,,Greet Minnen,R,,BEL,28.4,3-6 6-2 6-4,3,R16,120,3,11,78,45,30,14,13,3,7,0,3,83,55,31,13,14,4,10,157,456,127,599
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,289,216081,,,Maja Chwalinska,L,,POL,24.3,203463,,Q,Nuria Parrizas Diaz,R,167,ESP,34.5,6-1 6-1,3,R16,53,0,0,40,32,23,7,7,1,1,1,0,39,28,11,4,7,2,7,134,553,262,271
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,288,215480,3,,Suzan Lamens,R,,NED,26.6,213576,,,Iryna Shymanovich,R,,BLR,28.6,6-4 6-0,3,R16,76,0,3,51,30,18,10,8,4,7,0,3,48,29,10,7,8,1,8,111,703,154,463
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,287,221307,,,Darja Vidmanova,R,,CZE,23.0,216055,,,Francisca Jorge,U,,POR,25.8,0-6 6-0 7-5,3,R16,118,3,3,76,49,31,14,12,6,10,1,5,78,45,28,15,12,6,11,137,537,217,339
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,286,213646,2,,Dalma Galfi,R,178,HUN,27.4,211843,,,Anhelina Kalinina,R,179,UKR,29.0,6-1 6-2,3,R16,72,9,3,46,23,19,12,8,3,4,0,3,46,30,17,2,7,3,8,90,806,199,369
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,285,203530,1,,Viktorija Golubic,R,169,SUI,33.3,220589,,,Elina Avanesyan,R,,ARM,23.3,6-1 6-7(4) 6-4,3,R32,133,0,3,94,66,40,11,14,9,15,0,9,97,59,31,11,15,4,14,89,810,158,451
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,284,214593,,,Lucrezia Stefanini,R,,ITA,27.7,259794,,WC,Angelina Voloshchuk,U,,POR,18.7,6-7(4) 7-6(6) 7-6(4),3,R32,219,1,2,140,103,55,16,18,7,14,0,5,135,75,42,26,18,5,12,138,534,402,155
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,283,221164,,WC,Matilde Jorge,R,,POR,21.8,201478,,Q,Varvara Lepchenko,L,180,USA,39.7,6-0 7-5,3,R32,102,1,8,60,31,24,14,9,10,11,0,2,59,40,19,7,9,5,10,287,230,149,483
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,282,259733,9,,Kaitlin Quevedo,R,,ESP,19.9,202600,,,Viktoriya Tomova,R,170,BUL,30.9,6-0 6-1,3,R32,50,2,0,36,22,19,9,7,0,0,0,2,42,25,15,2,6,5,10,130,567,153,465
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,281,220742,,,Leyre Romero Gormaz,L,,ESP,23.8,223286,4,,Victoria Jimenez Kasintseva,L,,AND,20.5,6-4 6-4,3,R32,128,0,2,82,45,27,20,10,5,8,1,3,88,67,37,7,10,9,14,143,509,119,657
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,280,236957,,,Lola Radivojevic,U,,SRB,21.1,222966,,,Dominika Salkova,R,,CZE,21.6,6-4 6-3,3,R32,89,5,2,65,37,28,15,10,2,3,7,4,76,46,28,12,9,9,12,139,534,150,475
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,279,252499,,WC,Alina Korneeva,U,,RUS,18.6,204431,,,Anna Lena Friedsam,R,,GER,32.0,3-6 6-0 6-0,3,R32,108,2,8,75,46,33,9,10,8,11,1,5,84,50,26,12,11,7,15,157,456,184,384
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,278,213889,7,,Greet Minnen,R,,BEL,28.4,203435,,Q,Dalila Jakupovic,R,178,SLO,34.8,6-0 6-3,3,R32,72,2,1,47,27,22,14,8,4,4,2,2,55,32,18,9,7,7,11,127,599,389,161
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,277,203463,,Q,Nuria Parrizas Diaz,R,167,ESP,34.5,239456,5,,Tiantsoa Sarah Rakotomanga Rajaonah,L,,FRA,20.1,6-7(4) 6-3 6-4,3,R32,145,1,3,106,83,61,8,15,6,9,1,3,111,71,41,22,16,7,13,262,271,120,649
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,276,216081,,,Maja Chwalinska,L,,POL,24.3,223333,,Q,Noma Noha Akugue,L,170,GER,22.1,6-2 3-6 6-1,3,R32,139,0,1,82,55,25,16,12,12,18,0,4,76,53,22,8,12,4,13,134,553,259,274
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,275,213576,,,Iryna Shymanovich,R,,BLR,28.6,220733,,,Carole Monnet,L,,FRA,24.1,5-7 6-2 6-2,3,R32,144,0,7,91,56,33,17,14,11,16,1,7,93,67,31,14,14,6,14,154,463,179,388
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,274,215480,3,,Suzan Lamens,R,,NED,26.6,211901,,,Aliona Bolsova,R,172,ESP,28.2,6-4 6-2,3,R32,85,0,4,49,28,23,10,9,2,4,2,5,68,47,24,8,9,5,10,111,703,229,310
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,273,216055,,,Francisca Jorge,U,,POR,25.8,221626,8,,Linda Klimovicova,R,,CZE,21.6,6-1 6-2,3,R32,86,2,2,53,28,18,16,8,6,7,3,5,65,33,20,10,7,12,17,217,339,129,569
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,272,221307,,,Darja Vidmanova,R,,CZE,23.0,270380,,WC,Garbiela Agra Amorim,U,,POR,17.1,6-0 6-1,3,R32,50,6,0,36,25,20,10,7,0,0,0,2,37,20,7,6,6,4,9,137,537,,
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,271,211843,,,Anhelina Kalinina,R,179,UKR,29.0,215314,,LL,En Shuo Liang,U,,TPE,25.3,6-1 6-4,3,R32,68,4,3,43,26,20,9,8,1,3,4,2,56,37,20,3,9,3,9,199,369,359,174
2026-1155,Oeiras 125 Indoor 1,Hard,32,C,20260209,270,213646,2,,Dalma Galfi,R,178,HUN,27.4,220680,,,Fiona Crawley,U,,USA,24.0,6-0 6-3,3,R32,69,3,1,59,40,23,11,8,3,5,0,5,47,30,13,4,7,4,10,90,806,202,361
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,300,222966,8,,Dominika Salkova,R,,CZE,21.6,210622,,,Andrea Lazaro Garcia,R,,ESP,31.2,6-4 6-0,3,F,64,1,3,48,32,22,7,8,2,4,1,3,49,29,10,8,8,4,10,152,475,206,350
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,299,222966,8,,Dominika Salkova,R,,CZE,21.6,252499,,,Alina Korneeva,U,,RUS,18.6,7-6(5) 6-2,3,SF,88,3,3,63,45,27,11,10,2,5,5,9,78,49,31,7,10,6,11,152,475,131,580
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,298,210622,,,Andrea Lazaro Garcia,R,,ESP,31.2,211539,,WC,Fiona Ferro,R,170,FRA,28.9,6-2 6-2,3,SF,93,2,0,65,45,34,9,8,5,5,2,1,72,43,23,13,8,8,12,206,350,240,288
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,297,252499,,,Alina Korneeva,U,,RUS,18.6,221803,,,Carol Young Suh Lee,U,,POC,24.1,6-1 6-2,3,QF,69,1,2,39,29,20,6,7,1,2,1,0,58,38,17,7,8,8,14,131,580,170,409
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,296,222966,8,,Dominika Salkova,R,,CZE,21.6,201621,,,Mona Barthel,R,185,GER,35.6,2-6 6-4 6-2,3,QF,105,1,3,78,47,31,13,13,6,10,12,14,98,55,38,16,13,9,14,152,475,203,357
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,295,211539,,WC,Fiona Ferro,R,170,FRA,28.9,223321,6,,Sofia Costoulas,U,,BEL,20.8,6-4 6-3,3,QF,85,3,1,61,42,28,11,10,1,2,1,4,55,31,20,11,9,2,5,240,288,143,527
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,294,210622,,,Andrea Lazaro Garcia,R,,ESP,31.2,221157,,Q,Diana Martynov,U,,FRA,24.8,6-4 6-3,3,QF,90,3,3,55,34,24,11,9,3,5,4,0,66,41,25,9,10,13,18,206,350,553,93
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,293,221803,,,Carol Young Suh Lee,U,,POC,24.1,211901,,,Aliona Bolsova,R,172,ESP,28.2,6-2 7-5,3,R16,106,6,5,84,48,33,17,10,10,12,0,4,65,43,26,9,10,1,6,170,409,225,310
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,292,252499,,,Alina Korneeva,U,,RUS,18.6,211552,,,Harmony Tan,R,,FRA,28.4,6-3 6-0,3,R16,62,2,4,48,31,22,10,7,5,6,1,1,56,37,18,6,8,6,12,131,580,229,302
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,291,201621,,,Mona Barthel,R,185,GER,35.6,202662,,,Camilla Rosatello,R,,ITA,30.7,6-1 6-7(5) 6-1,3,R16,106,2,5,86,44,32,30,14,1,2,3,2,73,36,22,19,12,4,9,203,357,217,333
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,290,222966,8,,Dominika Salkova,R,,CZE,21.6,216074,,,Anna Siskova,U,,CZE,24.6,6-1 7-6(3),3,R16,86,1,1,73,52,33,13,10,6,8,4,1,68,43,23,11,9,5,9,152,475,227,305
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,289,223321,6,,Sofia Costoulas,U,,BEL,20.8,235159,,Q,Astrid Lew Yan Foon,U,,FRA,20.5,6-2 6-2,3,R16,73,0,0,39,28,27,5,8,0,0,3,3,61,34,22,8,8,6,10,143,527,410,151
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,288,211539,,WC,Fiona Ferro,R,170,FRA,28.9,201540,,WC,Kristina Mladenovic,R,184,FRA,32.7,6-1 3-2 RET,3,R16,59,0,1,38,26,19,7,6,1,1,1,2,41,27,15,6,6,0,3,240,288,1032,17
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,287,210622,,,Andrea Lazaro Garcia,R,,ESP,31.2,215807,,,Manon Leonard,R,,FRA,25.0,3-6 6-4 7-5,3,R16,154,3,5,90,54,31,16,15,4,10,4,3,117,73,43,19,16,6,13,206,350,254,274
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,286,221157,,Q,Diana Martynov,U,,FRA,24.8,206219,,WC,Oceane Dodin,R,,FRA,29.3,4-6 6-0 7-5,3,R16,126,13,3,101,65,44,15,14,11,14,6,7,82,46,31,15,14,1,7,553,93,660,66
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,285,211901,,,Aliona Bolsova,R,172,ESP,28.2,221985,1,,Darja Semenistaja,L,,LAT,23.4,6-3 3-1 RET,3,R32,58,2,1,33,24,17,6,7,0,1,0,1,46,24,14,8,7,0,4,225,310,97,781
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,284,221803,,,Carol Young Suh Lee,U,,POC,24.1,204431,,,Anna Lena Friedsam,R,,GER,32.0,6-3 6-3,3,R32,97,2,1,53,24,18,16,9,0,1,2,3,78,61,34,8,9,10,14,170,409,204,356
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,283,211552,,,Harmony Tan,R,,FRA,28.4,213706,,,Irene Burillo Escorihuela,R,,ESP,28.5,6-1 4-1 RET,3,R32,73,0,1,40,17,11,11,6,0,2,0,1,39,27,6,4,6,4,10,229,302,250,279
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,282,252499,,,Alina Korneeva,U,,RUS,18.6,236957,5,,Lola Radivojevic,U,,SRB,21.1,4-6 6-2 6-3,3,R32,118,3,7,79,43,31,21,13,6,8,5,5,96,52,35,20,14,8,13,131,580,141,540
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,281,202662,,,Camilla Rosatello,R,,ITA,30.7,213889,3,,Greet Minnen,R,,BEL,28.5,6-4 3-6 6-3,3,R32,121,5,4,89,51,42,14,14,4,7,2,2,79,51,35,15,14,1,5,217,333,129,584
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,280,201621,,,Mona Barthel,R,185,GER,35.6,215726,,LL,Tiphanie Fiquet,R,,FRA,25.7,4-6 6-0 6-0,3,R32,85,6,4,69,36,26,21,11,8,9,1,1,64,44,19,10,11,3,9,203,357,318,201
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,279,216074,,,Anna Siskova,U,,CZE,24.6,211316,,,Jessika Ponchet,R,,FRA,29.3,6-3 6-3,3,R32,76,2,1,71,46,29,15,9,5,6,3,3,53,34,23,6,9,2,6,227,305,159,445
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,278,222966,8,,Dominika Salkova,R,,CZE,21.6,222506,,,Anastasiya Soboleva,U,,UKR,21.8,7-5 6-1,3,R32,63,2,4,56,31,21,12,10,0,3,3,3,48,31,15,3,9,2,8,152,475,268,266
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,277,223321,6,,Sofia Costoulas,U,,BEL,20.8,203564,,,Chloe Paquet,R,179,FRA,31.6,6-1 6-2,3,R32,76,2,2,58,35,26,9,8,3,4,4,3,39,20,11,4,7,3,8,143,527,215,334
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,276,235159,,Q,Astrid Lew Yan Foon,U,,FRA,20.5,214546,,Q,Ekaterina Kazionova,R,,RUS,27.0,6-4 6-2,3,R32,74,0,0,54,32,23,8,9,2,5,0,1,46,32,17,3,9,2,8,410,151,394,160
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,275,201540,,WC,Kristina Mladenovic,R,184,FRA,32.7,215820,,Q,Yidi Yang,U,,CHN,26.1,6-3 6-7(2) 7-6(2),3,R32,191,2,9,126,78,56,22,16,12,15,2,3,126,81,48,25,17,10,15,1032,17,335,190
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,274,211539,,WC,Fiona Ferro,R,170,FRA,28.9,214593,4,,Lucrezia Stefanini,R,,ITA,27.7,6-2 6-4,3,R32,114,0,2,68,39,25,15,9,8,10,0,2,81,68,34,7,9,9,14,240,288,137,550
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,273,210622,,,Andrea Lazaro Garcia,R,,ESP,31.2,214459,7,,Lucia Bronzetti,R,,ITA,27.1,7-5 6-1,3,R32,93,0,3,57,31,23,11,9,5,8,3,0,56,34,18,6,10,1,8,206,350,140,541
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,272,215807,,,Manon Leonard,R,,FRA,25.0,213779,,,Raluka Serban,R,,CYP,28.6,7-6(2) 6-4,3,R32,145,7,1,105,63,40,19,11,10,13,2,5,86,54,32,16,11,9,13,254,274,245,285
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,271,221157,,Q,Diana Martynov,U,,FRA,24.8,221354,,,Lisa Pigato,R,,ITA,22.6,6-1 6-4,3,R32,77,4,1,53,41,28,5,9,2,4,0,3,49,33,18,6,8,2,7,553,93,193,374
2026-1157,Les Sables D'Olonne 125,Hard,32,C,20260216,270,206219,,WC,Oceane Dodin,R,,FRA,29.3,211337,2,,Tamara Korpatsch,R,170,GER,30.7,6-2 6-2,3,R32,75,3,1,51,29,22,11,8,3,4,3,7,59,35,20,7,8,6,11,660,66,106,734
2026-2051,Midland 125,Hard,32,C,20260216,300,221406,5,,Alina Charaeva,R,,RUS,23.7,215250,,,Hanyu Guo,R,,CHN,27.7,6-4 7-6(4),3,F,121,5,1,66,48,32,9,11,4,7,1,0,86,59,36,10,11,11,15,163,433,186,382
2026-2051,Midland 125,Hard,32,C,20260216,299,215250,,,Hanyu Guo,R,,CHN,27.7,223168,8,,Mary Stoiana,U,,USA,22.7,7-6(4) 6-7(2) 7-5,3,SF,184,0,5,107,66,38,23,18,2,9,4,6,124,78,49,16,18,6,14,186,382,185,383
2026-2051,Midland 125,Hard,32,C,20260216,298,221406,5,,Alina Charaeva,R,,RUS,23.7,221307,2,,Darja Vidmanova,R,,CZE,23.1,3-6 6-3 6-4,3,SF,143,5,3,99,62,43,17,14,7,10,7,5,107,71,48,14,14,7,11,163,433,123,618
2026-2051,Midland 125,Hard,32,C,20260216,297,223168,8,,Mary Stoiana,U,,USA,22.7,214684,,,Katherine Sebov,R,173,CAN,27.1,6-3 6-4,3,QF,94,1,0,70,47,30,13,10,3,5,0,1,67,52,29,6,9,11,15,185,383,270,265
2026-2051,Midland 125,Hard,32,C,20260216,296,215250,,,Hanyu Guo,R,,CHN,27.7,220722,3,,Elvina Kalieva,R,,USA,22.5,6-2 2-6 7-6(8),3,QF,142,2,2,100,58,43,18,14,6,10,5,5,98,55,39,19,14,4,8,186,382,158,449
2026-2051,Midland 125,Hard,32,C,20260216,295,221406,5,,Alina Charaeva,R,,RUS,23.7,211702,,,Nao Hibino,R,163,JPN,31.2,7-6(5) 6-3,3,QF,98,6,2,62,38,26,13,10,1,3,1,1,74,56,32,8,11,2,6,163,433,196,372
2026-2051,Midland 125,Hard,32,C,20260216,294,221307,2,,Darja Vidmanova,R,,CZE,23.1,264151,,WC,Anna Frey,U,,USA,,6-2 6-2,3,QF,76,8,0,59,39,29,12,8,5,5,2,4,70,39,23,13,8,6,10,123,618,1274,8
2026-2051,Midland 125,Hard,32,C,20260216,293,214684,,,Katherine Sebov,R,173,CAN,27.1,239436,,,Kayla Cross,L,,CAN,20.9,6-2 6-2,3,R16,64,1,0,47,36,23,5,8,2,5,0,2,54,32,16,4,8,4,11,270,265,197,372
2026-2051,Midland 125,Hard,32,C,20260216,292,223168,8,,Mary Stoiana,U,,USA,22.7,201483,,,Madison Brengle,R,168,USA,35.8,6-2 6-2,3,R16,74,3,2,61,32,22,15,8,3,4,0,1,55,46,22,4,8,5,10,185,383,400,156
2026-2051,Midland 125,Hard,32,C,20260216,291,220722,3,,Elvina Kalieva,R,,USA,22.5,220718,,Q,Sakura Hosogi,U,,JPN,25.8,6-2 6-2,3,R16,56,4,1,39,26,23,5,8,1,3,0,4,56,42,20,3,8,4,10,158,449,323,199
2026-2051,Midland 125,Hard,32,C,20260216,290,215250,,,Hanyu Guo,R,,CHN,27.7,213789,,,Katarina Jokic,U,,BIH,27.8,6-1 1-0 RET,3,R16,43,1,1,25,13,10,7,4,0,0,1,2,30,16,7,4,4,3,6,186,382,313,206
2026-2051,Midland 125,Hard,32,C,20260216,289,221406,5,,Alina Charaeva,R,,RUS,23.7,214646,,,Xiaodi You,U,,CHN,29.7,6-4 7-6(4),3,R16,138,2,7,81,46,35,16,11,3,5,3,7,76,44,28,15,11,2,5,163,433,253,275
2026-2051,Midland 125,Hard,32,C,20260216,288,211702,,,Nao Hibino,R,163,JPN,31.2,215992,4,,Whitney Osuigwe,R,168,USA,23.8,6-2 6-4,3,R16,77,1,3,64,47,33,10,9,4,4,0,3,51,37,23,7,9,2,5,196,372,162,440
2026-2051,Midland 125,Hard,32,C,20260216,287,264151,,WC,Anna Frey,U,,USA,,215037,,,Kayla Day,L,173,USA,26.3,6-4 3-6 6-3,3,R16,131,8,7,86,46,35,16,14,5,10,8,7,111,71,47,12,14,15,21,1274,8,194,373
2026-2051,Midland 125,Hard,32,C,20260216,286,221307,2,,Darja Vidmanova,R,,CZE,23.1,211342,,,Gabriela Lee,L,,ROU,30.4,6-2 6-2,3,R16,67,5,1,43,28,23,10,8,1,1,2,1,55,38,19,6,8,8,12,123,618,352,182
2026-2051,Midland 125,Hard,32,C,20260216,285,214684,,,Katherine Sebov,R,173,CAN,27.1,221909,1,,Ashlyn Krueger,R,185,USA,21.7,7-5 2-6 7-5,3,R32,130,0,4,105,76,46,15,16,8,12,8,5,99,68,43,16,16,10,14,270,265,100,771
2026-2051,Midland 125,Hard,32,C,20260216,284,239436,,,Kayla Cross,L,,CAN,20.9,223335,,,Cadence Brace,R,,CAN,20.9,6-4 5-7 6-4,3,R32,162,7,5,101,59,37,19,16,1,6,4,3,110,68,44,16,16,7,13,197,372,202,360
2026-2051,Midland 125,Hard,32,C,20260216,283,201483,,,Madison Brengle,R,168,USA,35.8,221512,,,Katrina Scott,R,180,USA,21.6,6-3 6-2,3,R32,72,0,0,53,46,28,6,8,1,2,1,3,59,36,17,11,9,4,9,400,156,283,237
2026-2051,Midland 125,Hard,32,C,20260216,282,223168,8,,Mary Stoiana,U,,USA,22.7,213949,,,Hanna Chang,R,,USA,27.9,3-6 7-6(9) 6-2,3,R32,165,4,3,100,69,41,16,15,5,11,7,7,122,64,41,25,14,7,13,185,383,342,186
2026-2051,Midland 125,Hard,32,C,20260216,281,220722,3,,Elvina Kalieva,R,,USA,22.5,222189,,,Anna Sinclair Rogers,U,,USA,27.9,6-4 6-2,3,R32,61,3,2,47,30,25,12,9,0,0,1,0,55,35,25,7,9,0,3,158,449,285,236
2026-2051,Midland 125,Hard,32,C,20260216,280,220718,,Q,Sakura Hosogi,U,,JPN,25.8,214906,,,Claire Liu,R,170,USA,25.7,3-6 6-1 6-3,3,R32,111,3,3,79,60,39,10,12,2,5,8,5,86,55,29,14,13,8,14,323,199,213,338
2026-2051,Midland 125,Hard,32,C,20260216,279,213789,,,Katarina Jokic,U,,BIH,27.8,200992,,WC,Elizabeth Jones,U,,GBR,61.8,6-4 2-6 6-2,3,R32,144,3,10,106,72,47,12,13,9,13,0,3,86,54,35,12,13,10,15,313,206,,
2026-2051,Midland 125,Hard,32,C,20260216,278,215250,,,Hanyu Guo,R,,CHN,27.7,211635,7,,Louisa Chirico,R,175,USA,29.7,3-6 6-4 6-2,3,R32,130,0,4,96,50,31,25,14,7,11,4,9,86,41,27,23,13,7,12,186,382,173,399
2026-2051,Midland 125,Hard,32,C,20260216,277,221406,5,,Alina Charaeva,R,,RUS,23.7,211719,,Q,Shilin Xu,R,,CHN,28.1,6-0 6-4,3,R32,86,2,2,55,38,28,9,8,6,6,0,2,67,43,23,10,8,11,15,163,433,565,90
2026-2051,Midland 125,Hard,32,C,20260216,276,214646,,,Xiaodi You,U,,CHN,29.7,220757,,,Lia Karatancheva,U,,BUL,22.4,6-2 6-3,3,R32,67,0,2,41,22,20,12,8,3,4,0,3,50,27,13,10,9,0,5,253,275,297,221
2026-2051,Midland 125,Hard,32,C,20260216,275,211702,,,Nao Hibino,R,163,JPN,31.2,258199,,,Carolyn Ansari,U,,USA,25.1,6-2 5-7 6-4,3,R32,120,5,8,86,55,34,12,15,2,8,2,5,99,66,33,16,15,5,13,196,372,288,235
2026-2051,Midland 125,Hard,32,C,20260216,274,215992,4,,Whitney Osuigwe,R,168,USA,23.8,220550,,Q,Dalayna Hewitt,R,,USA,25.1,6-4 6-3,3,R32,100,0,4,87,52,35,15,10,11,13,3,5,56,29,16,13,9,3,7,162,440,641,71
2026-2051,Midland 125,Hard,32,C,20260216,273,264151,,WC,Anna Frey,U,,USA,,216097,6,,Elizabeth Mandlik,R,,USA,24.7,7-5 6-2,3,R32,74,1,3,64,37,22,9,10,4,9,0,4,56,32,14,7,10,4,12,1274,8,168,413
2026-2051,Midland 125,Hard,32,C,20260216,272,215037,,,Kayla Day,L,173,USA,26.3,220887,,WC,Elizabeth Coleman,U,,USA,22.9,6-4 6-2,3,R32,84,2,1,56,31,22,13,9,4,6,0,2,59,41,23,5,9,9,14,194,373,1169,12
2026-2051,Midland 125,Hard,32,C,20260216,271,211342,,,Gabriela Lee,L,,ROU,30.4,221220,,Q,Lea Ma,U,,USA,25.0,6-2 6-3,3,R32,81,2,3,56,35,30,12,9,4,4,0,1,49,31,19,8,8,2,5,352,182,327,197
2026-2051,Midland 125,Hard,32,C,20260216,270,221307,2,,Darja Vidmanova,R,,CZE,23.1,263905,,WC,Kanon Sawashiro,U,,JPN,,6-2 6-1,3,R32,73,4,1,66,46,32,8,8,7,8,0,2,54,39,17,6,7,4,9,123,618,1229,10
2026-1156,Oeiras 125 Indoor 2,Hard,32,C,20260216,300,220750,5,,Daria Snigur,R,,UKR,23.8,203530,1,,Viktorija Golubic,R,169,SUI,33.3,6-3 6-3,3,F,84,0,2,68,61,38,3,9,7,9,1,1,60,46,23,5,8,4,8,133,567,88,813
